,Name,Coordinates,Address,City,Postal,Province,In Peel,Website,Email,Phone,Citizen test preparation,Help with daily life,Refugee services,Job language training,Job search support,LGBT services,Language assessment,Language training,Other services,Senior services,Women services,Youth services
1098,The Neighbourhood Group Community Services (Healthy Beginnings for Healthy Babies),"(43.691186, -79.287375)",3079 Danforth Avenue,Toronto,M1L 1A8,Ontario,no,http://www.sschto.ca,,416-925-2103,no,no,no,yes,no,no,no,no,no,no,yes,no
1099,The Neighbourhood Group Community Services (Healthy Beginnings Partnership),"(43.670764, -79.453867)",1884 Davenport Road,Toronto,M6N 4Y2,Ontario,no,http://www.sschto.ca,,416-925-2103,no,yes,no,no,no,no,no,no,no,no,yes,no
1100,The Ottawa Community Loan Fund ,"(45.40061, -75.710279)",80 Aberdeen Street,Ottawa,K1S 5R5,Ontario,no,http://oclf.org/,info@oclf.org,613-366-2159,no,no,yes,no,no,no,no,no,no,no,no,no
1101,The River East Transcona School Division (RETSD),"(49.919892, -97.100713)",589 Roch Street,Winnipeg,R2K 2P7,Manitoba,no,http://www.retsd.mb.ca,kcampbell@retsd.mb.ca,204-667-7130,no,yes,no,no,no,no,no,yes,no,no,no,no
1102,The Saint John Newcomers Centre,"(45.27513, -66.059107)",165 Union Street,Saint John,E2L 5C7,New Brunswick,no,https://sjnewcomers.ca/,welcome@sjnewcomers.ca,506-642-4242,yes,yes,no,no,no,no,no,no,no,no,no,yes
1103,The SPEC Association for Children and Families,"(50.569263, -111.899435)","327 - 3rd Street W., Suite 101",Brooks,T1R 0E7,Alberta,no,http://spec.ab.ca/,home@spec.ab.ca,403-362-5056,no,yes,no,no,no,no,no,no,yes,no,yes,no
1104,The University of Western Ontario,"(43.008709, -81.263483)",1151 Richmond St.,London ,N6A 5C2,Ontario,no,https://www.uwo.ca/,vesses@uwo.ca,519-661-2111 ext. 84650,no,no,no,no,no,no,no,no,yes,no,no,no
1105,The Women's Centre of Halton,"(43.412194, -79.705394)","1515 Rebecca Street, Suite 229",Oakville,L6L 5G8,Ontario,no,http://www.thewomenscentreofhalton.com,support@thewomencentreofhalton.com,905-847-5520,no,yes,no,yes,yes,no,no,no,yes,no,yes,no
1106,The Women's Centre of Halton,"(43.513445, -79.883079)","225 Main Street, Unit 7",Milton,L9T 1N9,Ontario,no,http://www.thewomenscentreofhalton.com,support@thewomencentreofhalton.com,289-878-1943,no,yes,no,yes,yes,no,no,no,yes,no,yes,no
1107,The YMCA of Greater Vancouver,"(49.281851, -123.126458)",955 Burrard Street,Vancouver,V6Z 1Y2,British Columbia,no,http://www.vanymca.org,,604-689-9622,yes,yes,no,no,no,no,no,no,no,no,no,no
1108,Thunder Bay Multicultural Association,"(48.384539, -89.243606)",17 North Court Street,Thunder Bay,P7A 4T4,Ontario,no,http://www.thunderbay.org/,info@tbma.ca,807-345-0551,yes,yes,yes,no,yes,no,yes,yes,yes,yes,yes,yes
1109,Timmins and District Multicultural Centre,"(48.472229, -81.328389)","119 Pine Street South, Suite 10",Timmins,P4N 2K3,Ontario,no,http://timminsmulticultural.ca/services.htm,,705-363-7267,no,yes,yes,no,yes,no,yes,no,no,yes,yes,yes
1110,TNO - The Neighbourhood Organization,"(43.702652, -79.351603)","1 Leaside Park Drive, Unit 7",Toronto,M4H 1R1,Ontario,no,http://www.thorncliffe.org,,416-467-0126,no,yes,yes,no,yes,no,no,yes,no,no,yes,yes
1111,TNO - The Neighbourhood Organization,"(43.70979, -79.332711)",10 Gateway Blvd,Toronto,M3C 3A1,Ontario,no,http://www.thorncliffe.org,,416-424-2900,no,yes,yes,no,no,no,no,no,no,no,yes,yes
1112,TNO - The Neighbourhood Organization,"(43.70363, -79.351676)",14 Overlea Boulevard,Toronto,M4H 1A4,Ontario,no,http://www.thorncliffe.org,,416-396-2930,no,yes,no,no,yes,no,no,yes,no,no,yes,yes
1113,TNO - The Neighbourhood Organization,"(43.785229, -79.256045)","1457 McCowan Road, Unit 200",Toronto,M1S 5K7,Ontario,no,http://www.thorncliffe.org,,416-396-7815,no,yes,yes,no,no,no,no,yes,no,yes,yes,no
1114,TNO - The Neighbourhood Organization,"(43.753227, -79.347733)","1470 Don Mills Road, 2nd Floor",Toronto,M3B 2X9,Ontario,no,http://www.thorncliffe.org,,416-395-3988,no,yes,yes,yes,yes,no,no,yes,no,no,no,no
1115,TNO - The Neighbourhood Organization,"(43.704307, -79.346992)",18 Thorncliffe Park Drive,Toronto,M4H 1N7,Ontario,no,http://www.thorncliffe.org,,416-421-3054,yes,yes,yes,no,no,no,no,yes,yes,yes,yes,no
1116,TNO - The Neighbourhood Organization,"(43.668063, -79.373661)",200 Wellesley Street East,Toronto,M4X 1G3,Ontario,no,http://www.thorncliffe.org,,416-964-6657,no,yes,yes,no,no,no,no,no,no,no,yes,yes
1117,TNO - The Neighbourhood Organization,"(43.803623, -79.297389)","2907 Kennedy Road, 2nd floor",Toronto,M1V 1S8,Ontario,no,http://www.thorncliffe.org,,416-396-6222,no,yes,yes,no,no,no,no,yes,no,yes,yes,no
1118,TNO - The Neighbourhood Organization,"(43.795851, -79.422383)",6464 Yonge Street,Toronto,M2M 3X4,Ontario,no,http://www.thorncliffe.org,,416-395-4820,no,yes,yes,yes,no,no,no,yes,no,yes,yes,no
1119,TNO - The Neighbourhood Organization,"(43.768325, -79.378396)",685 Sheppard Avenue East,Toronto,M2K 1B6,Ontario,no,http://www.thorncliffe.org,,416-395-8214,no,yes,yes,no,no,no,no,yes,no,yes,yes,no
1120,TNO - The Neighbourhood Organization,"(43.6913, -79.3116)","Crescent Town Club, 2A The Market Place",Toronto,M4C 5M1,Ontario,no,http://www.thorncliffe.org,,416-690-6385,no,yes,yes,no,no,no,no,no,no,no,yes,no
1121,TNO - The Neighbourhood Organization (at Toronto Public Library) ,"(43.661838, -79.367958)",269 Gerrard St East,Toronto,M5A 2G3,Ontario,no,http://www.thorncliffe.org,https://tno-toronto.org/contact-tnos-swislsp-settlement-workers,416-467-0126,no,yes,no,no,no,no,no,no,yes,no,no,no
1122,TNO - The Neighbourhood Organization (at Toronto Public Library) ,"(43.717941, -79.331687)",29 St Dennis Drive,Toronto,M3C 3J3,Ontario,no,http://www.thorncliffe.org,https://tno-toronto.org/contact-tnos-swislsp-settlement-workers,416-467-0126,no,yes,no,no,no,no,no,no,yes,no,no,no
1123,TNO - The Neighbourhood Organization (at Toronto Public Library) ,"(43.702947, -79.342737)",48 Thorncliffe Park Drive,Toronto,M4H 1J7,Ontario,no,http://www.thorncliffe.org,https://tno-toronto.org/contact-tnos-swislsp-settlement-workers,416-467-0126,no,yes,no,no,no,no,no,no,yes,no,no,no
1124,Today Family Violence Help Centre,"(53.543801, -113.62642)",17724 102 Avenue NW,Edmonton,T5S 1H5,Alberta,no,http://www.todaycentre.ca,,780-455-6880,no,yes,yes,no,no,no,no,no,yes,yes,yes,no
1125,Toronto and Region Conservation Authority,"(43.786339, -79.532602)",101 Exchange Avenue,Vaughan,L4K 5R6,Ontario,no,https://trca.ca/,info@trca.on.ca,416-661-6600,no,no,no,no,yes,no,no,no,yes,no,no,yes
1126,Toronto Catholic District School Board,"(43.774249, -79.326105)","2 Lansing Square, Suite 102",Toronto,M2J 4P8,Ontario,no,http://www.tcdsb.org/adulted/,eregister@tcdsb.org,416-750-2070,no,no,no,no,no,no,no,yes,no,no,no,no
1127,Toronto Catholic District School Board,"(43.619575, -79.485341)","2275 Lake Shore Boulevard West, Suite 200",Toronto,M2H 1S9,Ontario,no,http://www.tcdsb.org/adulted/,eregister@tcdsb.org,416-397-6959,no,no,no,no,no,no,no,yes,no,no,no,no
1128,Toronto Catholic District School Board,"(43.797327, -79.314551)",3430 Finch Avenue East,Toronto,M1W 2R5,Ontario,no,http://www.tcdsb.org/adulted/,eregister@tcdsb.org,416-397-6600,no,no,no,no,no,no,no,yes,no,no,no,no
1129,Toronto Catholic District School Board,"(43.791846, -79.32412)",44 Kelvinway Drive,Scarborough,M1W 1N6,Ontario,no,http://www.tcdsb.org/adulted/,eregister@tcdsb.org,416-397-6046,no,no,no,no,no,no,no,yes,no,no,no,no
1130,Toronto Catholic District School Board,"(43.70763, -79.395903)","90 Eglinton Avenue East, suite 200",Toronto,M4P 2Y3,Ontario,no,http://www.tcdsb.org/adulted/,eregister@tcdsb.org,416-397-6196,no,no,no,no,no,no,no,yes,no,no,no,no
1131,Toronto District School Board,"(43.70363, -79.351676)",14 Overlea Boulevard,Toronto,M4H 1A4,Ontario,no,http://www.tdsb.on.ca/,LINC@tdsb.on.ca,416-396-2930,no,yes,yes,no,no,no,no,yes,yes,no,no,no
1132,Toronto District School Board,"(43.785229, -79.256045)",1457 McCowan Road,Toronto,M1S 5K7,Ontario,no,http://www.tdsb.on.ca/,LINC@tdsb.on.ca,416-396-7815,no,yes,yes,yes,yes,no,no,yes,yes,no,no,no
1133,Toronto District School Board,"(43.753227, -79.347733)",1470 Don Mills Road,Toronto,M3B 2X9,Ontario,no,http://www.tdsb.on.ca/,LINC@tdsb.on.ca,416-395-3988,no,yes,yes,yes,yes,no,no,yes,yes,no,no,no
1134,Toronto District School Board,"(43.741771, -79.584605)",1530 Albion Road,Toronto,M9V 1B4,Ontario,no,http://www.tdsb.on.ca/,LINC@tdsb.on.ca,416-394-6232,no,yes,yes,no,no,no,no,yes,yes,no,no,no
1135,Toronto District School Board,"(43.688038, -79.303724)",2494 Danforth Avenue,Toronto,M4C 1K9,Ontario,no,http://www.tdsb.on.ca/,LINC@tdsb.on.ca,416-396-2488,no,yes,yes,no,no,no,no,yes,yes,no,no,no
1136,Toronto District School Board,"(43.803623, -79.297389)","2907 Kennedy Road, 2nd Floor",Toronto,M1V 1S8,Ontario,no,http://www.tdsb.on.ca/,LINC@tdsb.on.ca,416-396-6222,no,no,yes,no,no,no,no,yes,yes,no,no,no
1137,Toronto District School Board,"(43.719322, -79.566556)",30 Barrhead Crescent,Toronto,M9W 3Z7,Ontario,no,http://www.tdsb.on.ca/,LINC@tdsb.on.ca,416-394-6225,no,no,yes,no,no,no,no,yes,yes,no,no,no
1138,Toronto District School Board,"(43.806593, -79.222011)",31 Tapscott Road,Toronto,M1B 4Y7,Ontario,no,http://www.tdsb.on.ca/,nsmalvern@tdsb.on.ca,416-396-9100,yes,yes,no,no,yes,no,no,no,no,no,yes,yes
1139,Toronto District School Board,"(43.779549, -79.440057)",34 Kenton Drive,Toronto,M2R 2H8,Ontario,no,http://www.tdsb.on.ca/,LINC@tdsb.on.ca,416-395-8486,no,yes,yes,no,no,no,no,yes,yes,no,no,no
1140,Toronto District School Board,"(43.767466, -79.51725)",4505 Jane Street,Toronto,M3N 2K7,Ontario,no,http://www.tdsb.on.ca/,LINC@tdsb.on.ca,416-395-5066,no,yes,yes,no,no,no,no,yes,yes,no,no,no
1141,Toronto District School Board,"(43.795851, -79.422383)",6464 Yonge Street,Toronto,M2M 3X4,Ontario,no,http://www.tdsb.on.ca/,LINC@tdsb.on.ca,416-395-8309,no,yes,yes,yes,yes,no,no,yes,yes,yes,no,no
1142,Toronto District School Board,"(43.795851, -79.422383)","6464 Yonge Street, 2nd Floor",Toronto,M2M 3X4,Ontario,no,http://www.tdsb.on.ca/,eltemployment@tdsb.on.ca,416-395-8270,no,yes,yes,yes,yes,no,no,yes,no,no,yes,no
1143,Toronto District School Board,"(43.768325, -79.378396)",685 Sheppard Avenue East,Toronto,M2K 1B6,Ontario,no,http://www.tdsb.on.ca/,LINC@tdsb.on.ca,416-395-8214,no,yes,yes,no,no,no,no,yes,yes,no,no,no
1144,Toronto District School Board,"(43.651068, -79.37763)","74 Victoria Street, Suite 115",Toronto,M5C 2A5,Ontario,no,http://www.tdsb.on.ca/,LINC@tdsb.on.ca,416-393-8268,no,yes,yes,no,no,no,no,yes,yes,no,no,no
1145,Umoja Operation Compassion Society,"(49.191351, -122.809779)",#208 - 14888 104 Avenue,Surrey,V3R 1M4,British Columbia,no,http://www.umojaoperation.ca,info@umojaoperation.ca,604-581-5574,no,yes,no,no,yes,no,no,no,no,no,yes,no
1146,Unemployed Help Centre of Windsor Inc.,"(42.303362, -82.935879)",6955 Cantelon Drive,Windsor,N8T 3J9,Ontario,no,http://www.uhc.ca/,uhc@uhc.ca,519-944-4900,no,yes,no,yes,yes,no,no,yes,yes,no,no,yes
1147,United Way of Bruce Grey,"(44.566387, -80.939577)",380 9th Street East,Owen Sound,N4K 1P1,Ontario,no,https://unitedwayofbrucegrey.com/,execdir@unitedwaybg.com,519-376-1560,no,yes,no,no,yes,yes,no,no,yes,no,yes,no
1148,Université de Saint-Boniface,"(49.92344, -97.125327)",200 Cathédrale Avenue,Winnipeg,R2H 0H7,Manitoba,no,http://langues.ustboniface.ca ,aclark@ustboniface.ca,204-237-1818,no,no,no,no,no,no,no,yes,yes,no,no,no
1149,Université Sainte-Anne,"(44.6397, -63.570555)","1190 Barrington Street, Suite 100",Halifax,B3H 2R4,Nova Scotia,no,https://www.usainteanne.ca/en/french-as-a-second-language,,902-424-2630,no,no,no,no,no,no,no,yes,no,no,no,no
1150,University of Prince Edward Island,"(46.256925, -63.141696)",550 University Avenue,Charlottetown,C1A 4P3,Prince Edward Island,no,https://www.upei.ca/,,902-628-4353,no,no,no,yes,no,no,no,no,no,no,no,no
1151,University of Regina,"(50.418609, -104.588617)",3737 Wascana Parkway,Regina,S4S0A2,Saskatchewan,no,http://www.uregina.ca,jacqueline.spalding@uregina.ca,306-585-4384,no,no,no,no,no,no,no,yes,no,no,no,yes
1152,University of Waterloo,"(43.471341, -80.537816)",200 University Avenue West,Waterloo,N2L 3G1,Ontario,no,http://uwaterloo.ca,,519-888-4567,no,no,no,no,no,no,no,no,yes,no,no,no
1153,University Settlement,"(43.652043, -79.391471)",23 Grange Road,Toronto,M5T 1C3,Ontario,no,http://www.universitysettlement.ca/,,416-598-3444,no,yes,no,no,no,no,no,no,no,yes,no,yes
1154,University Settlement,"(43.790792, -79.417788)","6075 Yonge Street, 4th Floor",Toronto,M2M 3W2 ,Ontario,no,http://www.universitysettlement.ca/,,416-218-8990,no,yes,no,no,yes,no,no,no,no,no,no,no
1155,University Settlement,"(43.665291, -79.403621)","720 Spadina Avenue, Suite 310",Toronto,M5S 2T9,Ontario,no,http://www.universitysettlement.ca/,,416-977-8325,no,yes,no,no,no,no,no,no,no,no,no,no
1156,Upper Canada District School Board,"(44.90146, -75.180992)",129 Main Street,Hawkesbury,K6A 1A2,Ontario,no,http://www.ucdsb.on.ca/,,613-933-9626,no,yes,yes,no,no,no,yes,no,no,no,no,no
1157,Upper Canada District School Board,"(44.598685, -75.683903)","163 Ormond Street, Unit LM",Brockville,K6V 2L2,Ontario,no,http://www.ucdsb.on.ca/,,613-345-6781,no,yes,yes,no,no,no,yes,yes,no,no,no,no
1158,Upper Canada District School Board - T.R. Leger Immigrant Services,"(45.024483, -74.71448)",600 McConnell Avenue,Cornwall,K6H 4M1,Ontario,no,http://www.ucdsb.on.ca,,613-933-9626,no,yes,yes,no,yes,no,yes,yes,no,no,no,yes
1159,Vancouver Board of Education (Vancouver School Board - District 39),"(49.215642, -123.084313)",1000 East 59th Avenue,Vancouver,V5X 1Y7,British Columbia,no,http://www.vsb.bc.ca,,604-713-5698,no,yes,yes,no,no,no,no,no,yes,no,no,yes
1160,Vancouver Board of Education (Vancouver School Board - District 39),"(49.272147, -123.122614)",150 Drake Street,Vancouver,V6Z 2X1,British Columbia,no,,,604-713-5696,no,yes,yes,no,no,no,no,no,yes,no,no,yes
1161,Vancouver Board of Education (Vancouver School Board - District 39),"(49.250749, -123.031954)",3315 East 22nd Avenue,Vancouver,V6J 5K8,British Columbia,no,,,604-713-5696,no,yes,yes,no,no,no,no,no,yes,no,no,yes
1162,Vancouver Board of Education (Vancouver School Board - District 39),"(49.266314, -123.190337)",5488 Ortona Road,Vancouver,V6J 5K8,British Columbia,no,,,604-713-5696,no,yes,yes,no,no,no,no,no,yes,no,no,yes
1163,Vancouver Board of Education (Vancouver School Board - District 39),"(49.231795, -123.106957)",5855 Ontario Street,Vancouver,V5W 2L8,British Columbia,no,,,604-713-5696,no,yes,yes,no,no,no,no,no,yes,no,no,yes
1164,Vancouver Board of Education (Vancouver School Board - District 39),"(49.2671, -123.126681)",900 School Green,Vancouver,V6H 3N7,British Columbia,no,,,604-713-5696,no,yes,yes,no,no,no,no,no,yes,no,no,yes
1165,Vancouver Community College,"(49.263756, -123.13016)",1155 East Broadway,Vancouver,V5T 1Y8,British Columbia,no,http://www.vcc.ca,,604-871-7000,no,no,no,no,no,no,no,yes,no,no,no,no
1166,Vancouver Formosa Academy ,"(49.233748, -123.046381)",5621 Killarney Street,Vancouver,V5R 3W4,British Columbia,no,http://www.vfaelsa.com,,604-436-2332,no,no,no,no,no,no,no,yes,no,no,no,no
1167,Vancouver Public Library,"(49.280082, -123.115339)",350 West Georgia Street,Vancouver,V6B 6B1,British Columbia,no,http://skilledimmigrants.vpl.ca/,,604-331-3624,no,no,no,no,yes,no,no,no,no,no,no,no
1168,Vanier Community Service Centre,"(45.435326, -75.661234)",290 Dupuis Street,Vanier,K1L 1A2,Ontario,no,http://www.cscvanier.com/en/home ,cscv@cscvanier.com,613-744-2892,yes,yes,yes,no,yes,no,no,no,no,no,yes,yes
1169,Vernon & District Immigrant Services Society,"(50.268277, -119.267578)",#100 – 3003 30th Street,Vernon,V1T 9J5,British Columbia,no,http://www.vdicss.com/ ,,250-542-4177,yes,yes,no,yes,yes,no,yes,yes,no,no,yes,no
1170,Victoria Immigrant and Refugee Centre Society,"(48.4392, -123.3566)","3rd Floor, 637 Bay Street",Victoria,V8T 5L2,British Columbia,no,http://www.vircs.bc.ca,,250-361-9433,yes,yes,yes,no,no,no,no,no,yes,no,no,no
1171,"Vietnamese Association, Toronto","(43.786616, -79.2756)",11A Glen Watford Drive,Scarborough,M1S 2B7,Ontario,no,http://www.vatoronto.ca/,manh@vatoronto.ca,416-636-8887,no,yes,yes,no,no,no,no,no,no,yes,no,no
1172,"Vietnamese Association, Toronto","(43.649702, -79.427802)",1364 Dundas Street West,Toronto,M6J 1Y2,Ontario,no,http://www.vatoronto.ca/,manh@vatoronto.ca,416-536-3611,no,yes,yes,no,no,no,no,no,no,yes,no,no
1173,"Vietnamese Association, Toronto","(43.750606, -79.486962)","3585 Keele Street, Unit 13",Toronto,M3J 3H5,Ontario,no,http://www.vatoronto.ca/,manh@vatoronto.ca,416-636-8887,no,yes,yes,no,no,no,no,no,no,yes,no,no
1174,Vietnamese Community Centre of Mississauga,"(43.568362, -79.56749)",600 Lakeshore Road East,Mississauga,L5G 1J4,Ontario,yes,http://cdvnmississauga.org,,905-891-3825,no,yes,no,no,no,no,no,yes,yes,no,yes,no
1175,VWAT Family Service,"(43.674234, -79.460889)",1756 St.Clair Avenue West,Toronto,M6N 1J3,Ontario,no,http://www.vwat.org/,,647-343-8928 ext. 111,no,yes,yes,no,yes,no,no,no,yes,yes,yes,yes
1176,Waterloo Catholic District School Board - St. Louis Adult Learning,"(43.44059, -80.503222)",135 Highland Road East,Kitchener,N2M 3W4,Ontario,no,http://stlouis.wcdsb.ca/,,519-745-1201,no,no,no,no,no,no,no,yes,yes,no,no,no
1177,Waterloo Catholic District School Board - St. Louis Adult Learning,"(43.453178, -80.491832)",80 Young Street,Kitchener,L8K 2V6,Ontario,no,http://stlouis.wcdsb.ca/,,519-745-1201,no,no,no,no,no,no,no,yes,yes,no,no,no
1178,Waverley EAL Consulting Inc.  o/a Enhanced English Skills for Employment ,"(49.894524, -97.142248)",1500 - 275 Portage Avenue,Winnipeg,R3B 2B3,Manitoba,no,http://www.eese.ca,LGiesbrecht@eese.ca,204-927-4375,no,no,no,yes,no,no,no,yes,no,no,no,no
1179,Wesley Urban Ministries,"(43.257043, -79.864361)",52 Catharine Street North,Hamilton,L8R 1J1,Ontario,no,http://wesley.ca/,,905-528-5629,no,yes,yes,no,no,no,no,no,no,no,no,yes
1180,West Neighbourhood House,"(43.639609, -79.440405)","1499 Queen Street West, 2nd Floor",Toronto,M6R 1A3,Ontario,no,http://www.stchrishouse.org/,,416-504-3535,no,yes,no,no,no,no,no,no,no,no,no,yes
1181,West Prince Ventures Ltd.,"(46.706362, -64.230072)","455 Main Street, P.O. Box 368",Alberton,C0B 1B0,Prince Edward Island,no,https://www.cbdc.ca/en/resources/contact-cbdc-west-prince-ventures,info.communitynavigator@cbdc.ca,902-853-3636,no,yes,yes,no,yes,yes,no,no,yes,yes,yes,yes
1182,West Prince Ventures Ltd.,"(46.166025, -62.649106)",544 Main Street,Montague,C0A 1R0,Prince Edward Island,no,https://www.cbdc.ca/en/resources/contact-cbdc-west-prince-ventures,info.communitynavigator@cbdc.ca,902-853-3636,no,yes,yes,no,yes,yes,no,no,yes,yes,yes,yes
1183,West Prince Ventures Ltd.,"(46.437493, -63.635797)",55 Victoria Street East,Kensington,C0B 1M0,Prince Edward Island,no,https://www.cbdc.ca/en/resources/contact-cbdc-west-prince-ventures,info.communitynavigator@cbdc.ca,902-853-3636,no,yes,yes,no,yes,yes,no,no,yes,yes,yes,yes
1184,Westman Immigrant Services,"(49.849767, -99.95096)",1001 Pacific Avenue,Brandon, R7A 0J2,Manitoba,no,http://www.westmanimmigrantservices.ca/,info@westmanimmigrantservices.ca,204-727-6031,no,yes,yes,no,no,no,yes,yes,no,no,no,no
1185,WIL Counselling and Training for Employment,"(42.983345, -81.250383)","141 Dundas Street, 4th Floor",London,N6A 1G3,Ontario,no,http://www.wil.ca/,office@wil.ca,519-663-0774,no,no,no,no,yes,no,no,no,no,no,no,yes
1186,Windmill Microlending ,"(43.670344, -79.390137)","1240 Bay Street, Suite 601",Toronto,M5R 2A7,Ontario,no,https://windmillmicrolending.org/,,416-360-4445,no,no,yes,no,yes,no,no,no,yes,no,no,no
1187,Windmill Microlending ,"(43.674568, -79.396135)",165 Avenue Road suite 300,Toronto,M5R 3S4,Ontario,no,https://windmillmicrolending.org/,loanmanagement@teamwindmill.org,416-360-4445,no,no,yes,no,yes,no,no,no,yes,no,no,no
1188,Windmill Microlending ,"(50.9894, -114.052)","709, 7015 Macleod Trail SW",Calgary,T2H 2K6,Alberta,no,https://windmillmicrolending.org/,info@teamwindmill.org,403-228-9981,no,no,yes,no,yes,no,no,no,yes,no,no,no
1189,Windmill Microlending ,"(53.5225284, -113.468496)","550,1000-8th Ave SW",Edmonton,T2P3M7,Alberta,no,https://windmillmicrolending.org/,info@teamwindmill.org,1-855-423-2262 ext. 306,no,no,yes,no,yes,no,no,no,yes,no,no,no
1190,Windsor Women Working with Immigrant Women,"(42.315173, -83.037093)",500 Ouellette Avenue,Windsor,N9A 1B3,Ontario,no,http://www.wwwwiw.org/,info@wwwwiw.org,519-973-5588,no,yes,no,no,no,yes,no,yes,yes,yes,no,yes
1191,Winnipeg School Division,"(49.906938, -97.179275)",1577 Wall Street East,Winnipeg,R3E 2S5,Manitoba,no,http://eal.wsd1.org/,wsd1@org,204-947-1674,no,yes,no,yes,yes,no,no,yes,no,no,no,no
1192,Women in Need Society of Calgary,"(51.0209, -113.981)","1, 3525 26 Avenue SE",Calgary,T2B 2M9,Alberta,no,http://www.womeninneed.net,info@womeninneed.net,403-255-5102,no,no,no,no,yes,no,no,no,no,no,yes,no
